,start_airport,start_airport_name,start_country,start_lat,start_long,start_altitude,end_airport,end_airport_name,end_country,end_lat,end_long,end_altitude,airline
51173,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DTW,Detroit Metropolitan Wayne County Airport,United States,42.21239853,-83.35340118,645,Frontier Airlines
51174,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LGA,La Guardia Airport,United States,40.77719879,-73.87259674,21,Frontier Airlines
51175,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MEM,Memphis International Airport,United States,35.04240036,-89.97669983,341,Frontier Airlines
51176,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PHX,Phoenix Sky Harbor International Airport,United States,33.43429947,-112.012001,1135,Frontier Airlines
51177,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DCA,Ronald Reagan Washington National Airport,United States,38.8521,-77.037697,15,Frontier Airlines
51178,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MDT,Harrisburg International Airport,United States,40.19350052,-76.76339722,310,Frontier Airlines
51179,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PDX,Portland International Airport,United States,45.58869934,-122.5979996,31,Frontier Airlines
51180,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SAN,San Diego International Airport,United States,32.73360062,-117.1900024,17,Frontier Airlines
51181,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SEA,Seattle Tacoma International Airport,United States,47.44900131,-122.3089981,433,Frontier Airlines
51182,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AUS,Austin Bergstrom International Airport,United States,30.19449997,-97.66989899,542,Frontier Airlines
51183,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BNA,Nashville International Airport,United States,36.12450027,-86.67819977,599,Frontier Airlines
51184,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CLE,Cleveland Hopkins International Airport,United States,41.4117012,-81.84980011,791,Frontier Airlines
51185,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DSM,Des Moines International Airport,United States,41.5340004,-93.6631012,958,Frontier Airlines
51186,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,IAH,George Bush Intercontinental Houston Airport,United States,29.9843998,-95.34140015,97,Frontier Airlines
51187,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,IND,Indianapolis International Airport,United States,39.7173,-86.294403,797,Frontier Airlines
51188,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LIT,Bill & Hillary Clinton National Airport/Adams Field,United States,34.72940063,-92.22429657,262,Frontier Airlines
51189,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCI,Kansas City International Airport,United States,39.2976,-94.713898,1026,Frontier Airlines
51190,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MKE,General Mitchell International Airport,United States,42.94720078,-87.89659882,723,Frontier Airlines
51191,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OMA,Eppley Airfield,United States,41.30319977,-95.89409637,984,Frontier Airlines
51192,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PHF,Newport News Williamsburg International Airport,United States,37.13190079,-76.49299622,42,Frontier Airlines
51193,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SFO,San Francisco International Airport,United States,37.61899948,-122.375,13,Frontier Airlines
51194,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SLC,Salt Lake City International Airport,United States,40.78839874,-111.9779968,4227,Frontier Airlines
51195,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BMI,Central Illinois Regional Airport at Bloomington-Normal,United States,40.47710037,-88.91590118,871,Frontier Airlines
51196,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FAR,Hector International Airport,United States,46.92070007,-96.81580353,902,Frontier Airlines
51197,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FAT,Fresno Yosemite International Airport,United States,36.77619934,-119.7180023,336,Frontier Airlines
51198,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FSD,Joe Foss Field Airport,United States,43.58200073,-96.74189758,1429,Frontier Airlines
51199,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MSN,Dane County Regional Truax Field,United States,43.13990021,-89.33750153,887,Frontier Airlines
51200,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OKC,Will Rogers World Airport,United States,35.39310074,-97.60070038,1295,Frontier Airlines
51201,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PSP,Palm Springs International Airport,United States,33.82970047,-116.5070038,477,Frontier Airlines
51202,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,EUG,Mahlon Sweet Field,United States,44.12459946,-123.211998,374,Frontier Airlines
51203,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,GEG,Spokane International Airport,United States,47.61989975,-117.5339966,2376,Frontier Airlines
51204,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SBA,Santa Barbara Municipal Airport,United States,34.42620087,-119.8399963,13,Frontier Airlines
51205,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MDW,Chicago Midway International Airport,United States,41.7859993,-87.75240326,620,Frontier Airlines
51206,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BZN,Gallatin Field,United States,45.77750015,-111.1529999,4473,Frontier Airlines
51207,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BIS,Bismarck Municipal Airport,United States,46.77270126,-100.7460022,1661,Frontier Airlines
51208,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MOT,Minot International Airport,United States,48.25939941,-101.2799988,1716,Frontier Airlines
51209,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FMN,Four Corners Regional Airport,United States,36.74119949,-108.2300034,5506,Frontier Airlines
51210,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PIR,Pierre Regional Airport,United States,44.38270187,-100.2860031,1744,Frontier Airlines
51211,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AIA,Alliance Municipal Airport,United States,42.05319977,-102.8040009,3931,Frontier Airlines
51212,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ALS,San Luis Valley Regional Bergman Field,United States,37.434898,-105.866997,7539,Frontier Airlines
51213,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CYS,Cheyenne Regional Jerry Olson Field,United States,41.15570068,-104.8119965,6159,Frontier Airlines
51214,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ILG,New Castle Airport,United States,39.67869949,-75.60649872,80,Frontier Airlines
51215,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ATL,Hartsfield Jackson Atlanta International Airport,United Kingdom,33.63669968,-84.42810059,1026,Virgin Atlantic Airways
51216,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MEX,Licenciado Benito Juarez International Airport,Mexico,19.4363,-99.072098,7316,Volaris
51217,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,TPA,Tampa International Airport,United States,27.97550011,-82.53320313,26,AirTran Airways
51218,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCO,Orlando International Airport,United States,28.42939949,-81.30899811,96,AirTran Airways
51219,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ATL,Hartsfield Jackson Atlanta International Airport,United States,33.63669968,-84.42810059,1026,AirTran Airways
51220,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LAX,Los Angeles International Airport,United States,33.94250107,-118.4079971,125,AirTran Airways
51221,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LAS,McCarran International Airport,United States,36.08010101,-115.1520004,2181,AirTran Airways
51222,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SAT,San Antonio International Airport,United States,29.53370094,-98.46980286,809,AirTran Airways
51223,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SJD,Los Cabos International Airport,United States,23.15180016,-109.7210007,374,AirTran Airways
51224,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SNA,John Wayne Airport-Orange County Airport,United States,33.67570114,-117.8679962,56,AirTran Airways
51225,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CUN,Canc£n International Airport,United States,21.03650093,-86.87709808,22,AirTran Airways
51226,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,United States,44.88199997,-93.22180176,841,AirTran Airways
51227,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MSY,Louis Armstrong New Orleans International Airport,United States,29.99340057,-90.25800323,4,AirTran Airways
51228,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PHX,Phoenix Sky Harbor International Airport,United States,33.43429947,-112.012001,1135,AirTran Airways
51229,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SAN,San Diego International Airport,United States,32.73360062,-117.1900024,17,AirTran Airways
51230,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BNA,Nashville International Airport,United States,36.12450027,-86.67819977,599,AirTran Airways
51231,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BWI,Baltimore/Washington International Thurgood Marshall Airport,United States,39.17539978,-76.66829681,146,AirTran Airways
51232,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CMH,Port Columbus International Airport,United States,39.9980011,-82.89189911,815,AirTran Airways
51233,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,IND,Indianapolis International Airport,United States,39.7173,-86.294403,797,AirTran Airways
51234,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCI,Kansas City International Airport,United States,39.2976,-94.713898,1026,AirTran Airways
51235,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MKE,General Mitchell International Airport,United States,42.94720078,-87.89659882,723,AirTran Airways
51236,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OMA,Eppley Airfield,United States,41.30319977,-95.89409637,984,AirTran Airways
51237,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ORF,Norfolk International Airport,United States,36.89459991,-76.20120239,26,AirTran Airways
51238,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SLC,Salt Lake City International Airport,United States,40.78839874,-111.9779968,4227,AirTran Airways
51239,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SMF,Sacramento International Airport,United States,38.69540024,-121.5910034,27,AirTran Airways
51240,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ABQ,Albuquerque International Sunport Airport,United States,35.04019928,-106.6090012,5355,AirTran Airways
51241,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AMA,Rick Husband Amarillo International Airport,United States,35.2193985,-101.7060013,3607,AirTran Airways
51242,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OKC,Will Rogers World Airport,United States,35.39310074,-97.60070038,1295,AirTran Airways
51243,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ONT,Ontario International Airport,United States,34.05599976,-117.6009979,944,AirTran Airways
51244,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,TUS,Tucson International Airport,United States,32.11610031,-110.9410019,2643,AirTran Airways
51245,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,GEG,Spokane International Airport,United States,47.61989975,-117.5339966,2376,AirTran Airways
51246,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MDW,Chicago Midway International Airport,United States,41.7859993,-87.75240326,620,AirTran Airways
51247,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,STL,Lambert St Louis International Airport,United States,38.74869919,-90.37000275,618,Southwest Airlines
51248,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FLL,Fort Lauderdale Hollywood International Airport,United States,26.07259941,-80.15270233,9,Southwest Airlines
51249,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,TPA,Tampa International Airport,United States,27.97550011,-82.53320313,26,Southwest Airlines
51250,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCO,Orlando International Airport,United States,28.42939949,-81.30899811,96,Southwest Airlines
51251,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ATL,Hartsfield Jackson Atlanta International Airport,United States,33.63669968,-84.42810059,1026,Southwest Airlines
51252,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,JAX,Jacksonville International Airport,United States,30.49410057,-81.68789673,30,Southwest Airlines
51253,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LAX,Los Angeles International Airport,United States,33.94250107,-118.4079971,125,Southwest Airlines
51254,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LAS,McCarran International Airport,United States,36.08010101,-115.1520004,2181,Southwest Airlines
51255,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SAT,San Antonio International Airport,United States,29.53370094,-98.46980286,809,Southwest Airlines
51256,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SNA,John Wayne Airport-Orange County Airport,United States,33.67570114,-117.8679962,56,Southwest Airlines
51257,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MSP,Minneapolis-St Paul International/Wold-Chamberlain Airport,United States,44.88199997,-93.22180176,841,Southwest Airlines
51258,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MSY,Louis Armstrong New Orleans International Airport,United States,29.99340057,-90.25800323,4,Southwest Airlines
51259,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DTW,Detroit Metropolitan Wayne County Airport,United States,42.21239853,-83.35340118,645,Southwest Airlines
51260,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LGA,La Guardia Airport,United States,40.77719879,-73.87259674,21,Southwest Airlines
51261,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BOS,General Edward Lawrence Logan International Airport,United States,42.36429977,-71.00520325,20,Southwest Airlines
51262,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,EWR,Newark Liberty International Airport,United States,40.69250107,-74.16870117,18,Southwest Airlines
51263,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PHL,Philadelphia International Airport,United States,39.87189865,-75.2410965,36,Southwest Airlines
51264,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PHX,Phoenix Sky Harbor International Airport,United States,33.43429947,-112.012001,1135,Southwest Airlines
51265,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,IAD,Washington Dulles International Airport,United States,38.94449997,-77.45580292,312,Southwest Airlines
51266,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PIT,Pittsburgh International Airport,United States,40.49150085,-80.23290253,1203,Southwest Airlines
51267,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PDX,Portland International Airport,United States,45.58869934,-122.5979996,31,Southwest Airlines
51268,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SAN,San Diego International Airport,United States,32.73360062,-117.1900024,17,Southwest Airlines
51269,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SEA,Seattle Tacoma International Airport,United States,47.44900131,-122.3089981,433,Southwest Airlines
51270,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AUS,Austin Bergstrom International Airport,United States,30.19449997,-97.66989899,542,Southwest Airlines
51271,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BDL,Bradley International Airport,United States,41.93889999,-72.68319702,173,Southwest Airlines
51272,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BNA,Nashville International Airport,United States,36.12450027,-86.67819977,599,Southwest Airlines
51273,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BWI,Baltimore/Washington International Thurgood Marshall Airport,United States,39.17539978,-76.66829681,146,Southwest Airlines
51274,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CAK,Akron Canton Regional Airport,United States,40.91609955,-81.44219971,1228,Southwest Airlines
51275,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CMH,Port Columbus International Airport,United States,39.9980011,-82.89189911,815,Southwest Airlines
51276,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DAY,James M Cox Dayton International Airport,United States,39.90240097,-84.2193985,1009,Southwest Airlines
51277,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,IND,Indianapolis International Airport,United States,39.7173,-86.294403,797,Southwest Airlines
51278,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCI,Kansas City International Airport,United States,39.2976,-94.713898,1026,Southwest Airlines
51279,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MKE,General Mitchell International Airport,United States,42.94720078,-87.89659882,723,Southwest Airlines
51280,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OMA,Eppley Airfield,United States,41.30319977,-95.89409637,984,Southwest Airlines
51281,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,RDU,Raleigh Durham International Airport,United States,35.87760162,-78.78749847,435,Southwest Airlines
51282,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SDF,Louisville International Standiford Field,United States,38.1744,-85.736,501,Southwest Airlines
51283,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SFO,San Francisco International Airport,United States,37.61899948,-122.375,13,Southwest Airlines
51284,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SLC,Salt Lake City International Airport,United States,40.78839874,-111.9779968,4227,Southwest Airlines
51285,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SMF,Sacramento International Airport,United States,38.69540024,-121.5910034,27,Southwest Airlines
51286,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ABQ,Albuquerque International Sunport Airport,United States,35.04019928,-106.6090012,5355,Southwest Airlines
51287,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AMA,Rick Husband Amarillo International Airport,United States,35.2193985,-101.7060013,3607,Southwest Airlines
51288,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,GRR,Gerald R. Ford International Airport,United States,42.88079834,-85.52279663,794,Southwest Airlines
51289,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,HOU,William P Hobby Airport,United States,29.64539909,-95.27890015,46,Southwest Airlines
51290,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OKC,Will Rogers World Airport,United States,35.39310074,-97.60070038,1295,Southwest Airlines
51291,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ONT,Ontario International Airport,United States,34.05599976,-117.6009979,944,Southwest Airlines
51292,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,RNO,Reno Tahoe International Airport,United States,39.49909973,-119.7679977,4415,Southwest Airlines
51293,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SJC,Norman Y. Mineta San Jose International Airport,United States,37.36259842,-121.9290009,62,Southwest Airlines
51294,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,TUL,Tulsa International Airport,United States,36.19839859,-95.88809967,677,Southwest Airlines
51295,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,TUS,Tucson International Airport,United States,32.11610031,-110.9410019,2643,Southwest Airlines
51296,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,OAK,Metropolitan Oakland International Airport,United States,37.72129822,-122.2210007,9,Southwest Airlines
51297,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BUR,Bob Hope Airport,United States,34.20069885,-118.3590012,778,Southwest Airlines
51298,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BOI,Boise Air Terminal/Gowen field,United States,43.56439972,-116.2229996,2871,Southwest Airlines
51299,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,GEG,Spokane International Airport,United States,47.61989975,-117.5339966,2376,Southwest Airlines
51300,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MDW,Chicago Midway International Airport,United States,41.7859993,-87.75240326,620,Southwest Airlines
51301,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,FMN,Four Corners Regional Airport,United States,36.74119949,-108.2300034,5506,Great Lakes Airlines
51302,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PIR,Pierre Regional Airport,United States,44.38270187,-100.2860031,1744,Great Lakes Airlines
51303,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LBL,Liberal Mid-America Regional Airport,United States,37.0442009,-100.9599991,2885,Great Lakes Airlines
51304,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,AIA,Alliance Municipal Airport,United States,42.05319977,-102.8040009,3931,Great Lakes Airlines
51305,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,ALS,San Luis Valley Regional Bergman Field,United States,37.434898,-105.866997,7539,Great Lakes Airlines
51306,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CYS,Cheyenne Regional Jerry Olson Field,United States,41.15570068,-104.8119965,6159,Great Lakes Airlines
51307,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,PGA,Page Municipal Airport,United States,36.92610168,-111.447998,4316,Great Lakes Airlines
51308,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,DDC,Dodge City Regional Airport,United States,37.76340103,-99.96559906,2594,Great Lakes Airlines
51309,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,BFF,Western Neb. Rgnl/William B. Heilig Airport,United States,41.87400055,-103.5960007,3967,Great Lakes Airlines
51310,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,CEZ,Cortez Municipal Airport,United States,37.3030014,-108.6279984,5918,Great Lakes Airlines
51311,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,LBF,North Platte Regional Airport Lee Bird Field,United States,41.12620163,-100.6839981,2777,Great Lakes Airlines
51312,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,MCK,Mc Cook Ben Nelson Regional Airport,United States,40.20629883,-100.5920029,2583,Great Lakes Airlines
51313,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,RIW,Riverton Regional Airport,United States,43.06420136,-108.4599991,5525,Great Lakes Airlines
51314,DEN,Denver International Airport,United States,39.86169815,-104.6729965,5431,SHR,Sheridan County Airport,United States,44.76919937,-106.9800034,4021,Great Lakes Airlines
